,principal component 1B,principal component 2B,principal component 3B,principal component 1R,principal component 2R,principal component 3R,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_longest_win_streak,B_losses,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_longest_win_streak,R_losses,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
369,4.114534731411465,-0.3382189826853238,-1.6921349526434106,3.097166274615102,2.2913790512525147,-2.017216768374884,Blue,False,Women's Strawweight,3,0,1,0,1,0,0,0,0,1,0,0,0,1,Orthodox,165.1,160.02,115.0,1,0,0,2,1,0,0,1,1,0,0,0,2,Orthodox,154.94,160.02,115.0,29.0,24.0
370,0.9267407752292653,3.296410597397977,3.7606829449259274,0.3547648190894048,0.7465005992765348,-2.0826454950586983,Red,False,Flyweight,3,0,1,0,1,0,0,0,0,1,0,0,0,1,Orthodox,175.26,180.34,125.0,0,1,0,1,2,0,0,0,1,0,0,0,1,Orthodox,172.72,177.8,135.0,21.0,28.0
371,-1.0074821652450878,1.33046002846926,-0.5624812863031372,1.1472510185428726,3.7957874447971065,-2.7894165798620736,Blue,False,Flyweight,3,1,0,0,1,4,0,0,0,0,0,3,0,3,Southpaw,177.8,180.34,125.0,2,0,0,1,2,0,0,0,1,0,0,0,1,Orthodox,165.1,172.72,125.0,28.0,29.0
372,3.5216224431661005,-1.3783203550573642,-1.5264275777694993,3.548562593813013,-2.847337975132145,-0.6342325206113104,Red,False,Women's Flyweight,3,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,125.0,0,1,0,1,1,0,0,1,0,0,0,0,1,Orthodox,170.18,182.88,125.0,30.0,28.0
373,1.2926296654448903,-1.906292430529149,0.3949967724367716,1.8957305718227306,-2.1853933882438503,-0.4374938153808045,Red,False,Middleweight,5,0,1,0,8,1,2,0,1,1,7,0,0,9,Southpaw,182.88,185.42,185.0,0,8,0,8,2,2,0,0,5,5,0,0,10,Orthodox,182.88,185.42,185.0,41.0,27.0
374,-0.8599443002573981,-0.9853696967038038,2.8963218178656165,1.6766068128782636,-1.244225156309351,1.2334960813995988,Blue,True,Welterweight,5,0,5,0,5,1,0,0,0,4,2,2,0,8,Orthodox,180.34,182.88,170.0,0,3,0,5,7,3,0,0,10,4,3,0,17,Southpaw,172.72,177.8,170.0,30.0,33.0
375,-2.1515234718169065,-1.9393056248401959,-1.7123413754901995,-0.4879191025514484,-1.3396569591545808,-1.3545655934643963,Blue,False,Heavyweight,3,0,2,0,2,0,0,0,0,0,2,0,0,2,Southpaw,187.96,190.5,264.0,0,2,0,7,9,5,0,1,4,9,2,0,16,Orthodox,190.5,195.58,240.0,25.0,39.0
376,-3.963364812487569,-0.8869897281156839,-2.5081336656382387,-2.55537488762745,3.7981357828514932,-4.941571694342524,Blue,False,Welterweight,3,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,187.96,183.61621015348308,170.0,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,170.0,33.0,39.0
377,-0.8143011556604007,-1.2510314460509373,2.4806900154076117,-1.1235695498088534,-2.1461879402553428,-0.7906337759511306,Blue,False,Heavyweight,3,0,3,0,3,2,0,0,0,2,1,0,1,4,Orthodox,193.04,203.2,265.0,1,0,0,4,5,1,1,0,2,5,0,0,8,Orthodox,193.04,203.2,265.0,27.0,38.0
378,-0.30262735084148884,0.3219320388555331,2.581168749357307,2.206743218892579,-0.46308283993361116,2.2346384726316,Red,False,Women's Strawweight,3,0,1,0,1,2,2,0,0,2,0,1,0,3,Orthodox,154.94,160.02,115.0,1,0,0,2,3,1,0,0,3,0,1,0,4,Orthodox,162.56,160.02,115.0,30.0,29.0
379,-2.4845951818846546,-0.7673524220463698,2.6084229124261213,0.022143049026135474,-0.2518508176015623,-0.26480231651950453,Blue,False,Featherweight,3,0,1,0,4,1,0,1,0,1,2,1,0,5,Orthodox,172.72,177.8,145.0,1,0,0,4,4,1,0,0,3,3,3,0,9,Orthodox,172.72,180.34,145.0,27.0,36.0
380,-1.8951973100362283,-1.576435208587954,-1.9472714222338277,-0.49806780684780433,-1.83476245144488,-1.9304851623467671,Blue,False,Heavyweight,3,2,0,0,0,2,0,0,0,0,0,0,0,0,Orthodox,190.5,203.2,250.0,2,0,0,0,2,0,0,0,0,0,0,0,0,Orthodox,180.34,193.04,205.0,39.0,36.0
381,0.6446183731064108,0.6691960995396468,-1.5238096628428008,0.7591884360681246,-1.1993268329662854,1.2793890085701074,Blue,False,Light Heavyweight,3,1,0,0,3,3,0,0,0,1,3,0,0,4,Orthodox,193.04,193.04,205.0,4,0,0,5,8,4,1,4,3,6,0,0,14,Orthodox,182.88,190.5,205.0,29.0,38.0
382,2.1183538961956865,0.2677419064399395,0.11880194823116144,2.9679052120086475,-1.4983923952921119,0.1502544900761598,Blue,False,Flyweight,3,1,0,0,4,3,0,0,0,7,0,0,0,7,Orthodox,167.64,175.26,135.0,0,6,0,6,2,2,0,1,7,3,1,0,12,Southpaw,162.56,165.1,125.0,24.0,33.0
383,-1.1556333061953448,0.41852461427399584,0.6722490321705931,0.07574009978779746,-0.6138894741221183,1.7751067990085743,Blue,False,Lightweight,3,1,0,0,4,9,0,0,0,1,0,9,0,10,Orthodox,177.8,187.96,155.0,0,2,0,4,11,0,0,3,5,2,4,0,14,Orthodox,170.18,177.8,155.0,28.0,36.0
384,2.1693096433259447,-2.602518419345075,1.0280157398274794,1.1140100431087812,6.125921198714234,0.9707003121409353,Blue,False,Featherweight,3,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,170.18,180.34,145.0,2,0,0,0,2,0,0,0,0,0,0,0,0,Orthodox,177.8,175.26,145.0,26.0,28.0
385,0.5511013510526385,-2.3152643202352103,-1.5093284342850697,2.7632884360862824,-3.3828310486986584,-0.4625332469683623,Blue,False,Bantamweight,5,0,2,0,2,1,0,0,1,0,1,0,0,2,Orthodox,167.64,170.18,135.0,0,5,0,5,0,0,0,1,3,1,0,0,5,Orthodox,162.56,172.72,135.0,30.0,28.0
386,0.5272933891343294,-0.9591279015861363,1.1037300532195378,-2.913483975789802,-1.4009034154746576,2.2855456192614554,Red,False,Lightweight,3,0,4,0,4,1,0,0,0,3,1,0,0,4,Orthodox,177.8,182.88,155.0,0,4,0,4,0,0,0,0,1,2,1,0,4,Orthodox,170.18,180.34,155.0,35.0,31.0
387,-0.2037090636235534,-2.629869377985807,0.19307530130220485,-1.1616978518128396,-1.6780382216508751,-1.8022321680766036,Red,False,Heavyweight,3,0,1,0,1,1,0,0,0,0,1,0,0,1,Orthodox,200.66,208.28,245.0,2,0,0,2,6,0,0,0,0,3,0,0,3,Southpaw,195.58,195.58,250.0,27.0,34.0
388,0.38243969051605,-0.16211300141511317,-1.1794162031163342,-1.058269766975742,-1.1261736914729925,-0.33129548771835104,Blue,False,Welterweight,3,2,0,0,3,6,0,0,1,2,2,3,0,8,Orthodox,187.96,195.58,170.0,2,0,0,6,9,0,0,1,2,5,1,1,10,Orthodox,175.26,180.34,170.0,35.0,33.0
389,3.839856336499223,3.3464797434450806,-1.7779379961689874,4.827993892905494,-1.7271440249331422,-1.44340883517867,Red,False,Featherweight,3,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,165.1,175.26,145.0,0,1,0,1,0,0,0,0,1,0,0,0,1,Southpaw,170.18,177.8,145.0,30.0,28.0
390,0.43661819527583046,-1.8119161956397183,-1.3187838346368976,1.5011533608734533,-2.2224047501805657,-0.7552834788374528,Blue,False,Light Heavyweight,3,0,1,0,4,5,0,0,1,2,5,1,0,9,Southpaw,187.96,190.5,205.0,0,1,0,2,6,0,0,2,0,4,0,0,6,Orthodox,190.5,193.04,205.0,32.0,32.0
391,2.284108592866934,-2.2285094396964196,-0.6357390505848858,1.3727277090438168,1.8784453947570932,1.565190771109827,Blue,False,Lightweight,3,0,4,0,4,0,0,0,0,2,2,0,0,4,Southpaw,175.26,185.42,155.0,0,1,0,4,7,0,0,2,6,2,2,0,12,Orthodox,172.72,172.72,155.0,29.0,33.0
392,-0.2196189912481168,-1.1472693319438783,1.7107376907937524,2.653420885514005,-0.027839831059076066,-0.3541342514570985,Red,False,Lightweight,3,3,0,0,3,11,0,0,5,6,1,4,0,16,Southpaw,177.8,180.34,155.0,2,0,0,1,2,0,0,1,0,0,0,0,1,Southpaw,177.8,185.42,155.0,34.0,28.0
393,0.5523637855258623,-1.2475398027635116,-0.5183279464845661,2.1865800989152824,-1.8740454857621593,-0.8226631406588096,Blue,False,Welterweight,5,0,3,0,3,1,0,0,0,2,2,0,0,4,Southpaw,182.88,187.96,170.0,0,1,0,7,3,2,0,0,4,5,0,0,9,Orthodox,182.88,190.5,170.0,25.0,35.0
394,0.880461753721907,6.434683703129181,0.41237564256975595,0.7772595018636281,1.7236771392138783,0.6728110211017791,Red,False,Featherweight,3,0,1,0,1,1,0,0,0,1,0,0,0,1,Orthodox,172.72,175.26,145.0,0,3,0,3,0,0,0,1,1,0,1,0,3,Southpaw,172.72,177.8,145.0,24.0,24.0
395,-2.714621173243449,2.021858680065684,1.7192975288993797,0.6738929254188826,1.1466183784050592,0.011680707270625208,Blue,False,Featherweight,3,1,0,0,3,1,0,0,0,1,1,1,0,3,Southpaw,177.8,182.88,145.0,2,0,0,4,3,0,0,1,1,1,1,0,4,Orthodox,177.8,180.34,145.0,29.0,25.0
396,0.05771724688394775,-1.4756321346704706,0.8365434847981492,-0.5572757172703157,0.2275369767495532,4.43752588744516,Red,False,Welterweight,3,0,2,0,3,2,0,0,1,3,2,0,0,6,Orthodox,185.42,187.96,170.0,0,2,0,2,0,0,0,1,1,0,0,0,2,Southpaw,180.34,180.34,170.0,36.0,35.0
397,-0.4646140996349601,0.43123931011484934,-0.7394266245567462,-3.6735158768566083,-1.2531955901968796,-0.5362073817578047,Blue,False,Middleweight,3,4,0,0,0,4,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185.0,1,0,0,2,2,0,0,0,0,0,2,0,2,Orthodox,185.42,185.42,185.0,27.0,31.0
398,0.05185085374982196,-0.8874819027492856,-0.682240841531105,0.06636978757762689,-1.403987447658354,0.370048610883377,Blue,False,Middleweight,3,1,0,0,3,1,0,0,0,1,2,0,0,3,Southpaw,190.5,185.42,185.0,2,0,0,4,3,0,0,1,3,1,1,0,6,Southpaw,182.88,177.8,185.0,26.0,40.0
399,-0.49391109957086127,0.8063760056159772,-1.1949734830641947,3.6951214704006374,0.5306802114577662,-1.220597747740845,Red,False,Women's Bantamweight,3,0,1,0,1,1,0,0,0,1,0,0,0,1,Southpaw,167.64,172.72,135.0,1,0,0,1,2,0,0,0,1,0,0,0,1,Orthodox,170.18,165.1,135.0,29.0,36.0
400,0.32123697601890455,-0.5285730685899936,1.5098874185216329,3.5667962357132503,-0.22666489521481303,0.7977004267671786,Red,False,Middleweight,3,0,1,0,2,4,0,0,1,4,0,0,0,5,Orthodox,190.5,190.5,185.0,0,1,0,3,2,1,0,0,4,2,0,0,6,Orthodox,185.42,190.5,185.0,37.0,29.0
401,-0.8072376242478596,-1.5312348043965238,3.4609613940997437,-1.0133661316545892,0.010617734686737892,2.812768120088482,Blue,False,Welterweight,5,0,7,0,7,0,1,0,0,5,1,1,0,7,Switch,182.88,193.04,170.0,2,0,0,7,8,2,0,1,8,1,9,0,19,Southpaw,185.42,182.88,170.0,31.0,40.0
402,-2.9410970594059678,0.12015102327887607,5.459465438743147,5.216800397543382,0.29615351101686654,-0.7032676112957662,Blue,False,Women's Strawweight,3,0,2,0,2,0,1,0,0,1,0,1,0,2,Orthodox,165.1,167.64,115.0,0,1,0,1,1,0,0,1,1,0,0,0,2,Orthodox,165.1,167.64,115.0,27.0,24.0
403,-3.3978692834266364,0.4088378693059668,0.8974568233387729,0.17761709423746905,0.4064420283264307,-2.0603817452300768,Blue,False,Light Heavyweight,3,0,1,0,1,0,0,0,0,0,0,1,0,1,Southpaw,193.04,195.58,205.0,1,0,0,2,3,0,0,0,1,2,0,0,3,Switch,180.34,195.58,185.0,28.0,34.0
404,0.041720233571224355,-0.3838811728714678,0.10384444095502383,-0.46562964907859644,4.568783954107253,0.4240358747808877,Blue,False,Bantamweight,3,1,0,0,1,2,0,0,0,1,0,0,0,1,Southpaw,167.64,172.72,135.0,1,0,0,2,1,0,0,0,1,1,0,0,2,Orthodox,172.72,175.26,145.0,38.0,26.0
405,0.847180632868971,-2.079071045579437,-0.2762496561734156,-1.0568248349966134,-0.6647751427882043,-1.1604135242589615,Red,False,Welterweight,3,0,3,0,3,2,1,0,1,2,3,0,0,6,Orthodox,177.8,180.34,170.0,0,1,0,4,2,0,0,0,0,2,3,0,5,Orthodox,180.34,190.5,170.0,31.0,26.0
406,0.5077334326518721,-0.04132287084683115,2.405299673040489,-0.5300357275316046,-0.2741088495223577,-0.7849483004432839,Blue,False,Welterweight,3,0,6,0,6,2,0,0,2,4,0,2,0,8,Orthodox,167.64,170.18,170.0,0,2,0,2,2,0,0,0,2,1,3,0,6,Southpaw,182.88,190.5,185.0,36.0,33.0
407,2.9389817779135696,1.6833718379350169,1.38388098409283,0.502762977197792,-0.18315786743416143,0.7074953817728858,Blue,False,Flyweight,3,1,0,0,2,1,0,0,1,0,0,1,0,2,Orthodox,165.1,170.18,125.0,1,0,0,3,1,0,0,1,0,0,2,0,3,Orthodox,170.18,177.8,125.0,28.0,24.0
408,4.937579994472001,-3.989873836485061,-0.6866947754224747,4.994558992187069,-1.4156793433864063,1.1444375047459538,Red,False,Women's Strawweight,3,0,1,0,1,0,0,0,1,0,0,0,0,1,Orthodox,162.56,167.64,115.0,0,1,0,1,0,0,0,0,1,0,0,0,1,Orthodox,172.72,170.18,115.0,29.0,29.0
409,-3.9277829482583906,-2.3013654791495286,-2.2267115196460665,1.9031092434630497,0.53307487154735,-2.1265492564426904,Red,False,Featherweight,3,0,1,0,1,0,0,0,0,0,1,0,0,1,Southpaw,180.34,183.61621015348308,145.0,0,1,0,2,2,0,0,0,2,0,2,0,4,Southpaw,172.72,180.34,145.0,23.0,29.0
410,4.3364223317700334,-1.1893381268630185,-0.7814500017630773,1.4003057826084127,-1.8973004147926926,2.8611715018544905,Red,False,Featherweight,3,0,1,0,1,1,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,135.0,0,3,0,3,1,1,0,0,4,0,0,0,4,Orthodox,170.18,177.8,145.0,28.0,29.0
411,4.60444900171195,-0.14292822491934604,0.22355755764862492,0.8918408554817902,0.13356471577313495,-2.651831779333024,Blue,False,Bantamweight,3,0,1,0,3,3,0,0,2,2,0,0,0,4,Orthodox,167.64,167.64,135.0,3,0,0,1,3,0,0,0,0,0,1,0,1,Orthodox,172.72,175.26,135.0,37.0,37.0
412,-3.2289513027844343,-1.7360333820465426,-2.805430010806259,-0.20316832435757237,-2.670253258818098,-0.7917618900480993,Red,False,Lightweight,3,1,0,0,1,1,0,0,0,0,1,0,0,1,Orthodox,182.88,195.58,155.0,1,0,0,0,1,1,0,0,0,0,0,0,0,Southpaw,180.34,182.88,155.0,34.0,22.0
413,2.6381641500340147,-0.7676448097778595,1.150886010914933,-1.2421518900350783,-0.8586132487278545,0.014964639675556805,Red,True,Women's Bantamweight,5,0,4,0,4,2,0,0,1,3,0,2,0,6,Orthodox,170.18,170.18,135.0,0,6,0,6,1,3,0,1,1,4,2,0,8,Orthodox,172.72,175.26,145.0,29.0,29.0
414,1.1978361612691035,-0.3440654996843308,-0.2075524281081645,-2.549196752541974,-1.1920613277555756,0.6755566024961714,Blue,False,Middleweight,3,0,1,0,5,4,1,0,2,2,3,2,0,9,Southpaw,175.26,180.34,185.0,0,1,0,5,2,0,0,0,1,3,4,0,8,Orthodox,185.42,182.88,185.0,26.0,38.0
415,-1.574942626959144,1.2610003355104407,0.17166484704141233,3.016139206917391,-2.87220500614211,1.4658044237205003,Red,False,Women's Strawweight,3,0,1,0,1,2,1,0,0,1,1,0,0,2,Switch,160.02,162.56,115.0,0,1,0,1,0,0,0,1,0,0,0,0,1,Orthodox,162.56,160.02,115.0,26.0,25.0
416,0.5259754281160497,-1.1663608552329925,-0.2580282037563037,3.2400041817017744,-1.2615494371420932,-0.7051714755337329,Red,False,Bantamweight,3,0,2,0,2,1,0,0,0,1,1,1,0,3,Switch,167.64,167.64,135.0,0,1,0,6,3,0,0,1,4,5,1,0,11,Orthodox,160.02,170.18,135.0,31.0,27.0
417,0.77193872639532,-1.292287381442564,0.3874856192757549,-1.9701179279304244,-0.7216965735997879,-1.812690290862347,Blue,False,Middleweight,3,0,1,0,8,8,5,0,2,6,6,1,0,15,Southpaw,185.42,187.96,185.0,0,1,0,3,10,6,0,0,1,11,2,1,15,Southpaw,182.88,187.96,185.0,39.0,41.0
418,-2.9089138019052174,-1.3868537050342329,1.1405590058017736,-1.113029255287129,-1.6563646843880317,0.1747658336615214,Red,False,Middleweight,3,0,1,0,1,0,0,0,0,0,0,1,0,1,Southpaw,185.42,187.96,205.0,0,1,0,3,4,1,0,2,4,0,2,0,8,Southpaw,185.42,198.12,185.0,27.0,33.0
419,0.7116739083301358,-2.655645885051263,-1.4134515393418177,-1.5487606845865332,0.8992372690733663,-1.031557975758794,Red,False,Heavyweight,3,1,0,0,1,1,0,0,0,0,1,0,0,1,Orthodox,190.5,187.96,264.0,1,0,0,2,2,0,0,0,0,1,3,0,4,Orthodox,187.96,203.2,240.0,27.0,40.0
420,0.9992127424383016,-1.8661840150688112,-0.10412043113291596,0.6642178087414886,-2.124874003413575,0.9658280913488896,Red,False,Lightweight,3,0,3,0,3,1,0,0,0,4,0,0,0,4,Southpaw,167.64,167.64,155.0,0,1,0,1,1,0,0,0,0,0,1,0,1,Orthodox,167.64,177.8,155.0,34.0,31.0
421,2.369426366264198,-1.3085408619870587,0.3196749214591575,4.217341229131714,1.0331972933985536,-0.23167508045213725,Red,False,Welterweight,3,0,1,0,3,2,0,0,2,2,1,1,0,6,Orthodox,185.42,193.04,170.0,0,4,0,4,1,0,0,1,2,1,0,0,4,Orthodox,180.34,185.42,170.0,27.0,31.0
422,-1.67562194377632,-0.7861667934412193,-0.12828728847122395,0.6023606139103578,-1.2026414830221108,0.24716567124953207,Red,False,Welterweight,3,0,1,0,1,1,0,0,1,0,0,0,0,1,Orthodox,180.34,187.96,170.0,0,1,0,4,2,1,0,0,2,0,3,0,5,Orthodox,180.34,182.88,170.0,33.0,27.0
423,-0.8410480216652751,-1.3347761495088741,0.4152678559178483,-0.3722632626934606,-0.9430198864808593,1.7117228618439932,Blue,False,Middleweight,3,1,0,0,2,2,0,0,0,1,2,0,0,3,Orthodox,185.42,195.58,185.0,1,0,0,5,7,1,0,1,4,2,5,0,12,Orthodox,185.42,198.12,185.0,29.0,36.0
424,1.247641843067658,-2.316064192967002,0.6714514816320305,-0.7556899406097671,-0.998582787690055,-0.3488558292643074,Blue,False,Welterweight,3,0,1,0,1,0,0,0,0,1,0,0,0,1,Southpaw,177.8,193.04,170.0,0,3,0,3,0,0,0,1,0,2,0,0,3,Orthodox,182.88,195.58,170.0,30.0,36.0
425,0.19190874675876513,5.588070886920833,-4.6180366298485325,3.3412606268538827,3.285132450529444,-0.24229327482462082,Red,False,Middleweight,3,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,193.04,205.74,205.0,1,0,0,0,1,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,185.0,29.0,29.0
426,-0.42970693767462376,-0.5124565639657405,1.795740878987289,1.6744311657348363,-1.6449125555378044,-1.323223838146095,Blue,False,Lightweight,5,1,0,0,5,3,1,0,1,3,1,4,0,9,Orthodox,175.26,195.58,170.0,1,0,0,4,5,0,1,1,5,6,0,0,13,Orthodox,180.34,190.5,155.0,25.0,32.0
427,2.949250378209615,-0.41184492232345205,0.2517539228468676,2.3512778007440307,-1.0399263487622492,2.9615577119425227,Red,False,Featherweight,3,1,0,0,6,4,0,0,0,6,4,0,0,10,Orthodox,172.72,177.8,145.0,1,0,0,5,7,8,0,0,9,4,2,1,16,Orthodox,167.64,172.72,145.0,34.0,36.0
428,0.9954860423219566,-2.712912688235465,-1.390533030318371,-0.7870284534867091,-2.618683367176318,0.005369708894331163,Red,False,Heavyweight,3,1,0,0,2,3,0,0,0,1,1,0,0,2,Orthodox,193.04,198.12,250.0,0,2,0,2,0,0,0,0,1,1,0,0,2,Southpaw,185.42,198.12,264.0,28.0,30.0
429,-1.32037284540252,-1.3309200600442044,-1.3174009043838655,-0.1261546607099992,0.05275624258286761,0.2305778075898706,Red,False,Middleweight,3,0,4,0,4,4,0,0,0,1,8,0,0,9,Orthodox,187.96,193.04,205.0,1,0,0,2,3,0,0,1,2,0,0,0,3,Orthodox,185.42,198.12,185.0,34.0,36.0
430,-2.003885016288443,-1.5475055273421794,1.9938653201629373,1.126110493848578,-0.8946739434088441,1.4485861317903606,Red,False,Bantamweight,3,0,3,0,3,0,0,0,0,2,0,1,0,3,Orthodox,170.18,180.34,135.0,1,0,0,4,3,0,0,0,3,1,2,0,6,Orthodox,170.18,180.34,135.0,26.0,28.0
431,1.041326017588601,-0.40306324646112607,-1.0236442963546866,0.7794073383054977,1.0310480787024265,0.6693112863073836,Blue,False,Lightweight,3,0,2,0,2,3,0,0,0,0,3,2,0,5,Switch,182.88,190.5,155.0,3,0,0,7,11,0,0,2,6,3,6,0,17,Southpaw,172.72,180.34,155.0,28.0,34.0
432,-0.6404413892349465,-1.143167763104439,0.5599474066209079,2.4567782823086555,0.8048590208148897,1.2354348457751236,Red,False,Welterweight,3,0,1,0,2,3,0,0,1,1,2,1,0,5,Orthodox,175.26,182.88,170.0,1,0,0,4,2,0,0,0,6,0,0,0,6,Southpaw,185.42,187.96,170.0,30.0,34.0
433,0.8084322742122495,-0.3858392492692895,-0.3416079620826439,0.7520468138439554,1.040872977129872,-1.0347898460592109,Red,False,Welterweight,3,0,1,0,1,2,0,0,0,0,0,1,0,1,Orthodox,182.88,190.5,170.0,0,2,0,2,2,0,0,0,0,2,1,0,3,Orthodox,180.34,185.42,170.0,24.0,34.0
434,-1.3607653670162787,-1.1987147505520386,1.9798994484548038,-0.053770803902419485,-1.522856543082336,2.0581625095213956,Red,False,Light Heavyweight,3,0,2,0,3,4,0,0,1,3,2,0,0,6,Orthodox,187.96,193.04,205.0,2,0,0,3,4,1,0,0,4,2,0,0,6,Orthodox,190.5,200.66,205.0,37.0,28.0
435,0.9349781636777648,0.7276767219204647,0.32730029619955325,0.8213880564867836,-0.357208317618449,0.30170380426164717,Red,False,Welterweight,3,0,1,0,1,5,0,0,1,0,0,2,0,3,Southpaw,180.34,185.42,170.0,1,0,0,3,4,0,0,0,2,0,2,0,4,Orthodox,182.88,185.42,170.0,33.0,28.0
436,6.714424341431087,-2.909897781105843,-1.1073279128826523,0.18142339437390842,-0.5996347316088635,0.05679446773152371,Red,False,Lightweight,5,1,0,0,1,1,0,0,0,0,1,0,0,1,Orthodox,180.34,177.8,155.0,0,1,0,4,5,0,1,0,4,6,3,0,14,Southpaw,175.26,182.88,155.0,29.0,29.0
437,-0.12729019731757643,0.18871840458929431,0.37074583463955524,3.536960472669234,2.0289955442530774,-0.6119406796723129,Blue,False,Welterweight,3,1,0,0,3,4,0,0,0,2,3,2,0,7,Orthodox,180.34,193.04,170.0,3,0,0,5,7,3,0,1,1,4,0,1,7,Orthodox,187.96,190.5,170.0,30.0,33.0
438,0.7593225759373313,-0.8749822306303815,0.599252207629673,3.684790496410647,-0.16782494937695974,-2.7373994405231477,Red,False,Middleweight,3,1,0,0,1,2,0,0,0,1,0,1,0,2,Southpaw,182.88,187.96,185.0,0,1,0,1,0,0,0,0,0,1,0,0,1,Switch,193.04,203.2,185.0,24.0,28.0
439,2.3877116495666857,0.2217362231289752,-0.7566299199937984,-0.601521477301589,1.7137835464019349,1.4959713820594418,Red,False,Women's Strawweight,3,1,0,0,2,4,0,0,0,1,1,1,0,3,Orthodox,170.18,170.18,115.0,2,0,0,2,2,0,0,0,0,0,2,0,2,Orthodox,160.02,157.48,115.0,30.0,32.0
440,-1.1144784945699993,0.2900072998401549,1.4231172123220324,0.13463108958668707,-0.3417678129264075,-0.630286191213842,Blue,False,Middleweight,3,0,3,0,3,3,1,0,0,2,0,3,0,5,Orthodox,187.96,200.66,185.0,0,1,0,4,10,0,0,2,3,7,0,0,12,Orthodox,182.88,187.96,185.0,28.0,37.0
441,1.479287255295916,0.9544173291061747,-0.5095285394852391,-0.013909118721528042,0.9961523463011572,1.3306703690468469,Blue,False,Flyweight,3,0,2,0,2,5,1,0,1,1,2,3,0,7,Orthodox,167.64,167.64,125.0,2,0,0,3,4,1,0,0,4,0,2,0,6,Southpaw,162.56,165.1,125.0,34.0,33.0
442,2.0819994641966137,-0.98658801737648,-0.3011297124561216,0.8068120205274442,-0.07555712563363214,0.48309198853263563,Blue,False,Middleweight,3,0,3,0,5,4,0,0,2,8,1,0,0,11,Orthodox,185.42,187.96,185.0,2,0,0,5,3,0,0,1,4,1,0,0,6,Southpaw,185.42,195.58,185.0,30.0,28.0
443,-0.2504078076169004,-0.8785207685319973,1.3303822114270276,-3.0367520788674107,-0.01837654080683862,-0.6210653922327897,Blue,False,Welterweight,3,2,0,0,4,6,1,0,2,6,4,0,1,13,Southpaw,187.96,190.5,170.0,3,0,0,1,4,2,0,0,1,0,0,0,1,Orthodox,187.96,187.96,170.0,36.0,29.0
444,3.0839238894219556,1.6497089293833838,-1.7553833920758595,-0.8891601530684653,-2.403803094048758,1.1209550039451845,Blue,False,Heavyweight,3,0,1,0,1,0,0,0,0,1,0,0,0,1,Orthodox,195.58,205.74,250.0,0,1,0,1,0,0,0,0,1,0,0,0,1,Orthodox,185.42,190.5,245.0,26.0,31.0
445,0.5115034739840307,-1.455996426196983,-0.4256287539559832,-1.0641379322248081,0.9545608394340368,0.6980212323925914,Blue,False,Bantamweight,3,0,2,0,2,2,1,0,1,2,2,0,0,5,Orthodox,167.64,170.18,135.0,1,0,0,2,2,0,0,0,1,1,0,0,2,Southpaw,170.18,175.26,135.0,28.0,31.0
446,-1.724567968845961,-2.2167246132014946,-0.897425111961251,-1.8722414797690368,-0.5356928866606412,-0.8714441604655979,Red,False,Bantamweight,3,1,0,0,1,2,0,0,0,0,0,1,0,1,Orthodox,172.72,185.42,135.0,2,0,0,1,2,0,0,0,0,0,1,0,1,Southpaw,167.64,170.18,135.0,36.0,32.0
447,0.40663201329556786,-1.8661434609366534,-0.523604519710089,-1.2138894515052758,-0.9756291565517228,4.163732651002754,Red,True,Lightweight,5,0,5,0,5,2,1,0,1,3,4,0,0,8,Orthodox,177.8,177.8,155.0,0,9,0,9,0,0,0,0,5,2,2,0,9,Orthodox,177.8,177.8,155.0,30.0,29.0
448,7.524149813814438,-2.1686329761278995,-0.4518603228243081,0.5845309681554212,-0.30519802158378445,1.4714009119836575,Red,True,Women's Strawweight,5,1,0,0,8,1,7,0,1,5,2,0,0,8,Orthodox,167.64,165.1,125.0,0,2,0,3,2,2,0,0,1,1,3,0,5,Orthodox,165.1,165.1,115.0,30.0,25.0
